Datetime,Open,High,Low,Close,Adj Close,Volume
2024-08-06 10:37:00+05:30,24196.55078125,24199.650390625,24178.599609375,24179.25,24179.25,0
2024-08-06 10:38:00+05:30,24177.150390625,24183.900390625,24158.75,24158.75,24158.75,0
2024-08-06 10:39:00+05:30,24158.94921875,24185.05078125,24157.349609375,24176.25,24176.25,0
2024-08-06 10:40:00+05:30,24176.099609375,24180.19921875,24166.099609375,24166.099609375,24166.099609375,0
2024-08-06 10:41:00+05:30,24165.400390625,24175.30078125,24154.25,24154.349609375,24154.349609375,0
2024-08-06 10:42:00+05:30,24152.650390625,24158.80078125,24147.900390625,24154.55078125,24154.55078125,0
2024-08-06 10:43:00+05:30,24154.400390625,24154.400390625,24132.849609375,24133.94921875,24133.94921875,0
2024-08-06 10:44:00+05:30,24133.599609375,24165.55078125,24131.94921875,24155.900390625,24155.900390625,0
2024-08-06 10:45:00+05:30,24155.19921875,24185.75,24153.19921875,24185.75,24185.75,0
2024-08-06 10:46:00+05:30,24184.849609375,24190.80078125,24184.849609375,24187.650390625,24187.650390625,0
2024-08-06 10:47:00+05:30,24174.650390625,24176.150390625,24166.349609375,24166.5,24166.5,0
2024-08-06 10:48:00+05:30,24183.650390625,24187.25,24181.900390625,24187.25,24187.25,0
2024-08-06 10:49:00+05:30,24179.94921875,24181.05078125,24179.44921875,24180.400390625,24180.400390625,0
2024-08-06 10:50:00+05:30,24179.19921875,24184.650390625,24178.80078125,24179.19921875,24179.19921875,0
2024-08-06 10:51:00+05:30,24180.44921875,24214.400390625,24178.44921875,24206.150390625,24206.150390625,0
2024-08-06 10:52:00+05:30,24205.25,24227.05078125,24202.19921875,24223.900390625,24223.900390625,0
2024-08-06 10:53:00+05:30,24223.44921875,24225.19921875,24213.55078125,24216.25,24216.25,0
2024-08-06 10:54:00+05:30,24216.30078125,24217.30078125,24205.0,24207.650390625,24207.650390625,0
2024-08-06 10:55:00+05:30,24208.0,24220.599609375,24205.5,24220.599609375,24220.599609375,0
2024-08-06 10:56:00+05:30,24220.69921875,24244.69921875,24219.599609375,24244.400390625,24244.400390625,0
2024-08-06 10:57:00+05:30,24245.55078125,24260.849609375,24245.55078125,24254.849609375,24254.849609375,0
2024-08-06 10:58:00+05:30,24254.75,24258.0,24249.150390625,24258.0,24258.0,0
2024-08-06 10:59:00+05:30,24258.400390625,24260.05078125,24251.05078125,24258.19921875,24258.19921875,0
2024-08-06 11:00:00+05:30,24257.19921875,24265.849609375,24255.599609375,24255.75,24255.75,0
2024-08-06 11:01:00+05:30,24255.099609375,24256.05078125,24226.5,24229.400390625,24229.400390625,0
2024-08-06 11:02:00+05:30,24229.349609375,24240.19921875,24229.349609375,24237.69921875,24237.69921875,0
2024-08-06 11:03:00+05:30,24237.80078125,24243.19921875,24233.900390625,24234.150390625,24234.150390625,0
2024-08-06 11:04:00+05:30,24233.099609375,24235.599609375,24230.19921875,24234.44921875,24234.44921875,0
2024-08-06 11:05:00+05:30,24234.94921875,24238.75,24229.75,24229.75,24229.75,0
2024-08-06 11:06:00+05:30,24229.900390625,24230.55078125,24216.349609375,24216.900390625,24216.900390625,0
2024-08-06 11:07:00+05:30,24216.25,24220.900390625,24195.150390625,24204.0,24204.0,0
2024-08-06 11:08:00+05:30,24203.150390625,24217.69921875,24202.400390625,24216.650390625,24216.650390625,0
2024-08-06 11:09:00+05:30,24216.650390625,24216.900390625,24206.80078125,24216.900390625,24216.900390625,0
2024-08-06 11:10:00+05:30,24216.0,24233.30078125,24216.0,24231.849609375,24231.849609375,0
2024-08-06 11:11:00+05:30,24231.69921875,24232.099609375,24216.349609375,24216.349609375,24216.349609375,0
2024-08-06 11:12:00+05:30,24216.19921875,24221.19921875,24216.19921875,24218.099609375,24218.099609375,0
2024-08-06 11:13:00+05:30,24218.400390625,24221.75,24208.900390625,24211.349609375,24211.349609375,0
2024-08-06 11:14:00+05:30,24211.25,24226.0,24210.94921875,24225.80078125,24225.80078125,0
2024-08-06 11:15:00+05:30,24226.599609375,24253.25,24226.400390625,24253.25,24253.25,0
2024-08-06 11:16:00+05:30,24253.75,24260.349609375,24246.69921875,24246.69921875,24246.69921875,0
2024-08-06 11:17:00+05:30,24246.55078125,24249.349609375,24239.19921875,24241.099609375,24241.099609375,0
2024-08-06 11:18:00+05:30,24240.55078125,24245.150390625,24236.650390625,24245.150390625,24245.150390625,0
2024-08-06 11:19:00+05:30,24245.69921875,24245.69921875,24236.849609375,24238.44921875,24238.44921875,0
2024-08-06 11:20:00+05:30,24237.349609375,24244.69921875,24237.30078125,24240.25,24240.25,0
2024-08-06 11:21:00+05:30,24239.55078125,24239.55078125,24223.44921875,24225.599609375,24225.599609375,0
2024-08-06 11:22:00+05:30,24225.349609375,24242.099609375,24224.80078125,24239.650390625,24239.650390625,0
2024-08-06 11:23:00+05:30,24239.55078125,24241.150390625,24235.099609375,24239.69921875,24239.69921875,0
2024-08-06 11:24:00+05:30,24239.0,24239.80078125,24233.599609375,24233.599609375,24233.599609375,0
2024-08-06 11:25:00+05:30,24234.44921875,24235.05078125,24227.55078125,24228.25,24228.25,0
2024-08-06 11:26:00+05:30,24228.400390625,24233.150390625,24226.5,24231.25,24231.25,0
2024-08-06 11:27:00+05:30,24231.0,24231.25,24213.25,24216.0,24216.0,0
2024-08-06 11:28:00+05:30,24216.30078125,24218.099609375,24212.599609375,24215.400390625,24215.400390625,0
2024-08-06 11:29:00+05:30,24215.150390625,24228.75,24214.94921875,24228.349609375,24228.349609375,0
2024-08-06 11:30:00+05:30,24228.44921875,24238.75,24228.25,24234.599609375,24234.599609375,0
2024-08-06 11:31:00+05:30,24235.5,24248.55078125,24232.5,24247.849609375,24247.849609375,0
2024-08-06 11:32:00+05:30,24248.69921875,24248.69921875,24240.599609375,24247.150390625,24247.150390625,0
2024-08-06 11:33:00+05:30,24247.05078125,24247.19921875,24240.900390625,24241.650390625,24241.650390625,0
2024-08-06 11:34:00+05:30,24242.150390625,24242.69921875,24229.400390625,24229.400390625,24229.400390625,0
2024-08-06 11:35:00+05:30,24231.75,24232.05078125,24221.099609375,24232.05078125,24232.05078125,0
2024-08-06 11:36:00+05:30,24232.150390625,24234.55078125,24225.69921875,24227.0,24227.0,0
2024-08-06 11:37:00+05:30,24226.75,24227.80078125,24223.25,24225.900390625,24225.900390625,0
2024-08-06 11:38:00+05:30,24225.75,24233.900390625,24225.75,24232.05078125,24232.05078125,0
2024-08-06 11:39:00+05:30,24232.94921875,24233.44921875,24225.80078125,24228.94921875,24228.94921875,0
2024-08-06 11:40:00+05:30,24230.19921875,24230.19921875,24217.849609375,24221.150390625,24221.150390625,0
2024-08-06 11:41:00+05:30,24221.05078125,24221.55078125,24213.650390625,24218.75,24218.75,0
2024-08-06 11:42:00+05:30,24219.5,24226.25,24218.400390625,24226.150390625,24226.150390625,0
2024-08-06 11:43:00+05:30,24226.44921875,24236.900390625,24224.30078125,24236.900390625,24236.900390625,0
2024-08-06 11:44:00+05:30,24237.0,24239.80078125,24235.150390625,24238.25,24238.25,0
2024-08-06 11:45:00+05:30,24238.849609375,24238.849609375,24231.80078125,24235.19921875,24235.19921875,0
2024-08-06 11:46:00+05:30,24236.099609375,24239.650390625,24232.099609375,24232.349609375,24232.349609375,0
2024-08-06 11:47:00+05:30,24232.650390625,24232.80078125,24226.849609375,24227.349609375,24227.349609375,0
2024-08-06 11:48:00+05:30,24228.19921875,24229.349609375,24219.80078125,24222.849609375,24222.849609375,0
2024-08-06 11:49:00+05:30,24222.599609375,24223.650390625,24211.400390625,24219.25,24219.25,0
2024-08-06 11:50:00+05:30,24219.69921875,24221.69921875,24216.75,24216.75,24216.75,0
2024-08-06 11:51:00+05:30,24216.30078125,24221.400390625,24215.55078125,24218.69921875,24218.69921875,0
2024-08-06 11:52:00+05:30,24218.099609375,24223.30078125,24217.30078125,24220.55078125,24220.55078125,0
2024-08-06 11:53:00+05:30,24221.25,24221.25,24207.69921875,24210.19921875,24210.19921875,0
2024-08-06 11:54:00+05:30,24209.19921875,24225.19921875,24209.19921875,24223.44921875,24223.44921875,0
2024-08-06 11:55:00+05:30,24223.650390625,24228.849609375,24219.19921875,24225.099609375,24225.099609375,0
2024-08-06 11:56:00+05:30,24225.44921875,24229.900390625,24221.05078125,24229.44921875,24229.44921875,0
2024-08-06 11:57:00+05:30,24229.650390625,24229.75,24224.849609375,24228.80078125,24228.80078125,0
2024-08-06 11:58:00+05:30,24228.900390625,24228.900390625,24223.19921875,24227.150390625,24227.150390625,0
2024-08-06 11:59:00+05:30,24227.25,24230.80078125,24223.94921875,24230.80078125,24230.80078125,0
2024-08-06 12:00:00+05:30,24231.599609375,24237.44921875,24231.599609375,24237.19921875,24237.19921875,0
2024-08-06 12:01:00+05:30,24237.849609375,24238.0,24225.69921875,24226.0,24226.0,0
2024-08-06 12:02:00+05:30,24226.650390625,24229.849609375,24225.94921875,24229.0,24229.0,0
2024-08-06 12:03:00+05:30,24229.650390625,24237.30078125,24227.849609375,24236.25,24236.25,0
2024-08-06 12:04:00+05:30,24236.0,24246.900390625,24234.94921875,24246.55078125,24246.55078125,0
2024-08-06 12:05:00+05:30,24247.150390625,24248.94921875,24239.94921875,24243.19921875,24243.19921875,0
2024-08-06 12:06:00+05:30,24243.55078125,24244.849609375,24238.80078125,24244.0,24244.0,0
2024-08-06 12:07:00+05:30,24243.099609375,24247.55078125,24240.400390625,24241.0,24241.0,0
2024-08-06 12:08:00+05:30,24240.849609375,24242.0,24236.19921875,24236.900390625,24236.900390625,0
2024-08-06 12:09:00+05:30,24236.30078125,24239.599609375,24232.19921875,24233.099609375,24233.099609375,0
2024-08-06 12:10:00+05:30,24233.69921875,24236.69921875,24231.80078125,24235.55078125,24235.55078125,0
2024-08-06 12:11:00+05:30,24236.05078125,24237.05078125,24230.69921875,24234.650390625,24234.650390625,0
2024-08-06 12:12:00+05:30,24234.75,24240.55078125,24234.75,24239.55078125,24239.55078125,0
2024-08-06 12:13:00+05:30,24240.44921875,24240.44921875,24235.349609375,24236.849609375,24236.849609375,0
2024-08-06 12:14:00+05:30,24236.599609375,24237.650390625,24233.0,24235.55078125,24235.55078125,0
2024-08-06 12:15:00+05:30,24235.5,24237.900390625,24230.25,24231.099609375,24231.099609375,0
2024-08-06 12:16:00+05:30,24231.19921875,24231.19921875,24223.400390625,24226.94921875,24226.94921875,0
2024-08-06 12:17:00+05:30,24226.19921875,24233.099609375,24218.44921875,24221.94921875,24221.94921875,0
2024-08-06 12:18:00+05:30,24222.05078125,24231.150390625,24221.75,24230.94921875,24230.94921875,0
2024-08-06 12:19:00+05:30,24231.19921875,24231.19921875,24222.400390625,24223.75,24223.75,0
2024-08-06 12:20:00+05:30,24224.19921875,24226.05078125,24217.400390625,24218.5,24218.5,0
2024-08-06 12:21:00+05:30,24218.75,24222.599609375,24216.349609375,24222.25,24222.25,0
2024-08-06 12:22:00+05:30,24222.349609375,24231.25,24221.69921875,24227.69921875,24227.69921875,0
2024-08-06 12:23:00+05:30,24228.25,24229.80078125,24222.5,24224.349609375,24224.349609375,0
2024-08-06 12:24:00+05:30,24224.30078125,24225.400390625,24216.900390625,24216.900390625,24216.900390625,0
2024-08-06 12:25:00+05:30,24217.30078125,24221.19921875,24215.849609375,24218.25,24218.25,0
2024-08-06 12:26:00+05:30,24217.80078125,24222.0,24208.94921875,24210.44921875,24210.44921875,0
2024-08-06 12:27:00+05:30,24210.44921875,24211.599609375,24204.5,24206.349609375,24206.349609375,0
2024-08-06 12:28:00+05:30,24205.0,24210.94921875,24203.80078125,24209.349609375,24209.349609375,0
2024-08-06 12:29:00+05:30,24208.05078125,24210.150390625,24185.05078125,24193.19921875,24193.19921875,0
2024-08-06 12:30:00+05:30,24193.599609375,24200.349609375,24190.55078125,24200.349609375,24200.349609375,0
2024-08-06 12:31:00+05:30,24199.099609375,24205.099609375,24198.5,24204.30078125,24204.30078125,0
2024-08-06 12:33:00+05:30,24193.900390625,24195.099609375,24169.0,24169.0,24169.0,0
2024-08-06 12:34:00+05:30,24168.650390625,24186.80078125,24168.099609375,24185.44921875,24185.44921875,0
2024-08-06 12:35:00+05:30,24185.69921875,24190.0,24176.150390625,24180.349609375,24180.349609375,0
2024-08-06 12:36:00+05:30,24180.25,24181.44921875,24172.599609375,24178.80078125,24178.80078125,0
2024-08-06 12:37:00+05:30,24177.150390625,24180.25,24171.44921875,24178.5,24178.5,0
2024-08-06 12:38:00+05:30,24178.55078125,24187.650390625,24176.349609375,24186.94921875,24186.94921875,0
2024-08-06 12:39:00+05:30,24187.44921875,24189.19921875,24179.900390625,24188.0,24188.0,0
2024-08-06 12:40:00+05:30,24188.80078125,24188.80078125,24181.05078125,24186.099609375,24186.099609375,0
2024-08-06 12:41:00+05:30,24186.05078125,24189.0,24177.650390625,24178.75,24178.75,0
2024-08-06 12:42:00+05:30,24178.44921875,24183.349609375,24176.44921875,24182.80078125,24182.80078125,0
2024-08-06 12:43:00+05:30,24182.55078125,24182.900390625,24166.75,24166.75,24166.75,0
2024-08-06 12:44:00+05:30,24166.650390625,24179.849609375,24166.099609375,24177.05078125,24177.05078125,0
2024-08-06 12:45:00+05:30,24176.80078125,24178.75,24170.25,24175.75,24175.75,0
2024-08-06 12:46:00+05:30,24177.150390625,24182.75,24175.400390625,24182.30078125,24182.30078125,0
2024-08-06 12:47:00+05:30,24182.30078125,24198.30078125,24182.19921875,24192.349609375,24192.349609375,0
2024-08-06 12:48:00+05:30,24193.30078125,24194.650390625,24186.44921875,24189.55078125,24189.55078125,0
2024-08-06 12:49:00+05:30,24189.19921875,24189.55078125,24171.849609375,24172.599609375,24172.599609375,0
2024-08-06 12:50:00+05:30,24173.599609375,24177.099609375,24167.900390625,24175.5,24175.5,0
2024-08-06 12:51:00+05:30,24176.599609375,24188.099609375,24175.30078125,24186.5,24186.5,0
2024-08-06 12:52:00+05:30,24187.55078125,24196.19921875,24179.150390625,24195.25,24195.25,0
2024-08-06 12:53:00+05:30,24195.0,24205.80078125,24194.69921875,24205.25,24205.25,0
2024-08-06 12:54:00+05:30,24205.599609375,24208.55078125,24196.19921875,24206.05078125,24206.05078125,0
2024-08-06 12:55:00+05:30,24206.599609375,24207.05078125,24200.900390625,24204.30078125,24204.30078125,0
2024-08-06 12:56:00+05:30,24204.349609375,24205.900390625,24192.30078125,24193.30078125,24193.30078125,0
2024-08-06 12:57:00+05:30,24193.80078125,24196.349609375,24182.849609375,24183.099609375,24183.099609375,0
2024-08-06 12:58:00+05:30,24183.599609375,24187.599609375,24178.69921875,24184.30078125,24184.30078125,0
2024-08-06 12:59:00+05:30,24184.44921875,24189.30078125,24184.349609375,24187.69921875,24187.69921875,0
2024-08-06 13:00:00+05:30,24187.849609375,24192.69921875,24181.900390625,24185.900390625,24185.900390625,0
2024-08-06 13:01:00+05:30,24187.0,24190.150390625,24186.349609375,24187.349609375,24187.349609375,0
2024-08-06 13:02:00+05:30,24190.650390625,24194.05078125,24187.55078125,24191.150390625,24191.150390625,0
2024-08-06 13:03:00+05:30,24190.80078125,24192.900390625,24179.400390625,24183.75,24183.75,0
2024-08-06 13:04:00+05:30,24183.25,24186.099609375,24178.75,24182.650390625,24182.650390625,0
2024-08-06 13:05:00+05:30,24182.150390625,24189.75,24178.94921875,24188.150390625,24188.150390625,0
2024-08-06 13:06:00+05:30,24188.900390625,24189.75,24182.650390625,24186.55078125,24186.55078125,0
2024-08-06 13:07:00+05:30,24186.099609375,24188.94921875,24179.94921875,24188.94921875,24188.94921875,0
2024-08-06 13:08:00+05:30,24188.400390625,24188.55078125,24180.30078125,24181.94921875,24181.94921875,0
2024-08-06 13:09:00+05:30,24182.05078125,24182.25,24176.69921875,24180.349609375,24180.349609375,0
2024-08-06 13:10:00+05:30,24180.400390625,24181.150390625,24171.30078125,24179.349609375,24179.349609375,0
2024-08-06 13:11:00+05:30,24178.19921875,24182.55078125,24170.650390625,24174.5,24174.5,0
2024-08-06 13:12:00+05:30,24173.5,24176.30078125,24160.0,24161.19921875,24161.19921875,0
2024-08-06 13:13:00+05:30,24162.650390625,24165.19921875,24158.30078125,24160.30078125,24160.30078125,0
2024-08-06 13:14:00+05:30,24160.69921875,24167.55078125,24160.69921875,24163.400390625,24163.400390625,0
2024-08-06 13:15:00+05:30,24163.25,24163.75,24153.19921875,24154.30078125,24154.30078125,0
2024-08-06 13:16:00+05:30,24154.5,24166.0,24153.849609375,24165.19921875,24165.19921875,0
2024-08-06 13:17:00+05:30,24165.150390625,24175.80078125,24164.099609375,24173.400390625,24173.400390625,0
2024-08-06 13:18:00+05:30,24173.349609375,24178.25,24171.400390625,24175.80078125,24175.80078125,0
2024-08-06 13:19:00+05:30,24175.75,24176.099609375,24165.25,24166.55078125,24166.55078125,0
2024-08-06 13:20:00+05:30,24166.150390625,24166.599609375,24154.25,24155.150390625,24155.150390625,0
2024-08-06 13:21:00+05:30,24156.05078125,24159.099609375,24152.75,24153.900390625,24153.900390625,0
2024-08-06 13:22:00+05:30,24153.75,24161.5,24152.44921875,24160.75,24160.75,0
2024-08-06 13:23:00+05:30,24160.05078125,24160.599609375,24134.19921875,24144.400390625,24144.400390625,0
2024-08-06 13:24:00+05:30,24143.19921875,24146.150390625,24138.849609375,24141.900390625,24141.900390625,0
2024-08-06 13:25:00+05:30,24141.5,24150.05078125,24137.849609375,24150.0,24150.0,0
2024-08-06 13:26:00+05:30,24150.599609375,24160.849609375,24149.900390625,24159.44921875,24159.44921875,0
2024-08-06 13:27:00+05:30,24159.0,24161.25,24158.400390625,24159.849609375,24159.849609375,0
2024-08-06 13:28:00+05:30,24159.80078125,24161.80078125,24156.599609375,24157.19921875,24157.19921875,0
2024-08-06 13:29:00+05:30,24158.099609375,24170.900390625,24156.849609375,24169.5,24169.5,0
2024-08-06 13:30:00+05:30,24169.19921875,24172.0,24164.400390625,24164.44921875,24164.44921875,0
2024-08-06 13:31:00+05:30,24163.94921875,24166.900390625,24159.05078125,24161.19921875,24161.19921875,0
2024-08-06 13:32:00+05:30,24161.55078125,24162.19921875,24153.0,24156.400390625,24156.400390625,0
2024-08-06 13:33:00+05:30,24155.849609375,24158.849609375,24154.30078125,24154.69921875,24154.69921875,0
2024-08-06 13:34:00+05:30,24154.5,24155.55078125,24143.75,24144.05078125,24144.05078125,0
2024-08-06 13:35:00+05:30,24143.650390625,24146.05078125,24124.900390625,24127.05078125,24127.05078125,0
2024-08-06 13:36:00+05:30,24126.849609375,24128.0,24120.69921875,24123.5,24123.5,0
2024-08-06 13:37:00+05:30,24123.349609375,24129.849609375,24119.849609375,24127.55078125,24127.55078125,0
2024-08-06 13:38:00+05:30,24127.05078125,24127.05078125,24095.900390625,24096.900390625,24096.900390625,0
2024-08-06 13:39:00+05:30,24096.19921875,24096.19921875,24077.94921875,24083.25,24083.25,0
2024-08-06 13:40:00+05:30,24083.5,24098.099609375,24083.099609375,24087.849609375,24087.849609375,0
2024-08-06 13:41:00+05:30,24086.94921875,24091.349609375,24081.650390625,24086.650390625,24086.650390625,0
2024-08-06 13:42:00+05:30,24087.94921875,24090.849609375,24066.75,24088.30078125,24088.30078125,0
2024-08-06 13:43:00+05:30,24087.099609375,24087.900390625,24080.150390625,24082.400390625,24082.400390625,0
2024-08-06 13:44:00+05:30,24082.30078125,24089.44921875,24077.80078125,24079.44921875,24079.44921875,0
2024-08-06 13:45:00+05:30,24079.44921875,24081.5,24065.55078125,24069.5,24069.5,0
2024-08-06 13:46:00+05:30,24067.599609375,24069.25,24053.69921875,24053.69921875,24053.69921875,0
2024-08-06 13:47:00+05:30,24052.349609375,24058.900390625,24048.349609375,24056.69921875,24056.69921875,0
2024-08-06 13:48:00+05:30,24056.5,24074.650390625,24053.099609375,24062.19921875,24062.19921875,0
2024-08-06 13:49:00+05:30,24061.849609375,24074.55078125,24060.849609375,24063.05078125,24063.05078125,0
2024-08-06 13:50:00+05:30,24064.19921875,24066.900390625,24050.44921875,24054.099609375,24054.099609375,0
2024-08-06 13:51:00+05:30,24054.5,24058.19921875,24042.19921875,24052.19921875,24052.19921875,0
2024-08-06 13:52:00+05:30,24052.849609375,24078.5,24052.849609375,24077.599609375,24077.599609375,0
2024-08-06 13:53:00+05:30,24078.150390625,24085.05078125,24071.599609375,24077.900390625,24077.900390625,0
2024-08-06 13:54:00+05:30,24076.05078125,24076.05078125,24066.900390625,24071.69921875,24071.69921875,0
2024-08-06 13:55:00+05:30,24070.80078125,24079.69921875,24069.400390625,24073.900390625,24073.900390625,0
2024-08-06 13:56:00+05:30,24073.650390625,24075.05078125,24064.099609375,24066.69921875,24066.69921875,0
2024-08-06 13:57:00+05:30,24066.80078125,24094.80078125,24066.30078125,24094.80078125,24094.80078125,0
2024-08-06 13:58:00+05:30,24096.0,24098.55078125,24088.94921875,24091.94921875,24091.94921875,0
2024-08-06 13:59:00+05:30,24093.0,24096.25,24086.69921875,24094.849609375,24094.849609375,0
2024-08-06 14:00:00+05:30,24093.75,24102.80078125,24092.349609375,24096.900390625,24096.900390625,0
2024-08-06 14:01:00+05:30,24095.69921875,24095.69921875,24079.25,24079.75,24079.75,0
2024-08-06 14:03:00+05:30,24068.650390625,24081.80078125,24068.650390625,24078.55078125,24078.55078125,0
2024-08-06 14:04:00+05:30,24078.150390625,24081.19921875,24070.349609375,24071.400390625,24071.400390625,0
2024-08-06 14:05:00+05:30,24070.80078125,24074.0,24063.599609375,24066.05078125,24066.05078125,0
2024-08-06 14:06:00+05:30,24066.75,24069.900390625,24063.150390625,24067.69921875,24067.69921875,0
2024-08-06 14:07:00+05:30,24067.5,24068.44921875,24054.44921875,24054.44921875,24054.44921875,0
2024-08-06 14:08:00+05:30,24055.0,24062.400390625,24054.150390625,24059.349609375,24059.349609375,0
2024-08-06 14:09:00+05:30,24058.75,24063.55078125,24055.400390625,24058.650390625,24058.650390625,0
2024-08-06 14:10:00+05:30,24058.099609375,24062.599609375,24027.150390625,24027.55078125,24027.55078125,0
2024-08-06 14:11:00+05:30,24026.0,24029.5,24015.30078125,24016.5,24016.5,0
2024-08-06 14:12:00+05:30,24017.05078125,24023.25,24012.0,24012.55078125,24012.55078125,0
2024-08-06 14:13:00+05:30,24013.0,24031.55078125,24012.19921875,24030.849609375,24030.849609375,0
2024-08-06 14:14:00+05:30,24030.55078125,24039.0,24022.099609375,24022.900390625,24022.900390625,0
2024-08-06 14:15:00+05:30,24023.150390625,24026.19921875,24003.5,24007.75,24007.75,0
2024-08-06 14:16:00+05:30,24005.94921875,24018.5,23997.650390625,24018.05078125,24018.05078125,0
2024-08-06 14:17:00+05:30,24016.55078125,24018.599609375,24004.55078125,24005.30078125,24005.30078125,0
2024-08-06 14:18:00+05:30,24006.0,24007.849609375,23994.849609375,23995.150390625,23995.150390625,0
2024-08-06 14:19:00+05:30,23993.75,23994.5,23985.400390625,23990.400390625,23990.400390625,0
2024-08-06 14:20:00+05:30,23990.19921875,24029.30078125,23989.900390625,24027.849609375,24027.849609375,0
2024-08-06 14:21:00+05:30,24028.05078125,24028.05078125,24019.30078125,24025.900390625,24025.900390625,0
2024-08-06 14:22:00+05:30,24025.400390625,24053.150390625,24022.25,24050.900390625,24050.900390625,0
2024-08-06 14:23:00+05:30,24051.599609375,24054.150390625,24040.25,24043.150390625,24043.150390625,0
2024-08-06 14:24:00+05:30,24042.0,24044.55078125,24031.69921875,24035.69921875,24035.69921875,0
2024-08-06 14:25:00+05:30,24035.69921875,24055.099609375,24032.75,24055.099609375,24055.099609375,0
2024-08-06 14:26:00+05:30,24057.400390625,24077.900390625,24057.150390625,24065.900390625,24065.900390625,0
2024-08-06 14:27:00+05:30,24067.099609375,24067.099609375,24050.400390625,24052.44921875,24052.44921875,0
2024-08-06 14:28:00+05:30,24051.69921875,24052.05078125,24038.150390625,24039.650390625,24039.650390625,0
2024-08-06 14:29:00+05:30,24040.05078125,24042.900390625,24034.099609375,24036.94921875,24036.94921875,0
2024-08-06 14:30:00+05:30,24036.75,24039.30078125,24017.80078125,24018.099609375,24018.099609375,0
2024-08-06 14:31:00+05:30,24017.650390625,24025.05078125,24013.900390625,24014.349609375,24014.349609375,0
2024-08-06 14:32:00+05:30,24016.19921875,24022.349609375,24009.150390625,24009.80078125,24009.80078125,0
2024-08-06 14:33:00+05:30,24010.25,24015.69921875,24008.349609375,24012.849609375,24012.849609375,0
2024-08-06 14:34:00+05:30,24012.849609375,24024.44921875,24011.80078125,24015.599609375,24015.599609375,0
2024-08-06 14:35:00+05:30,24014.19921875,24020.349609375,24011.099609375,24018.19921875,24018.19921875,0
2024-08-06 14:36:00+05:30,24019.0,24020.25,24009.25,24018.099609375,24018.099609375,0
2024-08-06 14:37:00+05:30,24017.400390625,24030.099609375,24016.0,24027.150390625,24027.150390625,0
2024-08-06 14:38:00+05:30,24027.44921875,24038.19921875,24025.099609375,24033.55078125,24033.55078125,0
2024-08-06 14:39:00+05:30,24032.599609375,24034.349609375,24021.650390625,24022.5,24022.5,0
2024-08-06 14:40:00+05:30,24022.599609375,24029.75,24017.400390625,24021.05078125,24021.05078125,0
2024-08-06 14:41:00+05:30,24019.849609375,24020.400390625,24014.80078125,24015.94921875,24015.94921875,0
2024-08-06 14:42:00+05:30,24014.80078125,24014.80078125,24001.150390625,24001.19921875,24001.19921875,0
2024-08-06 14:43:00+05:30,24000.650390625,24002.650390625,23991.900390625,23991.900390625,23991.900390625,0
2024-08-06 14:44:00+05:30,23992.94921875,23995.849609375,23978.55078125,23979.30078125,23979.30078125,0
2024-08-06 14:45:00+05:30,23979.05078125,23999.650390625,23977.5,23994.30078125,23994.30078125,0
2024-08-06 14:46:00+05:30,23995.400390625,23997.25,23978.19921875,23979.05078125,23979.05078125,0
2024-08-06 14:47:00+05:30,23978.650390625,23980.150390625,23971.5,23971.599609375,23971.599609375,0
2024-08-06 14:48:00+05:30,23972.150390625,23974.69921875,23960.5,23962.0,23962.0,0
2024-08-06 14:49:00+05:30,23962.80078125,23987.599609375,23962.80078125,23985.150390625,23985.150390625,0
2024-08-06 14:50:00+05:30,23984.849609375,23999.349609375,23984.849609375,23989.05078125,23989.05078125,0
2024-08-06 14:51:00+05:30,23988.5,23994.900390625,23981.0,23987.80078125,23987.80078125,0
2024-08-06 14:52:00+05:30,23987.849609375,23990.900390625,23979.19921875,23979.19921875,23979.19921875,0
2024-08-06 14:53:00+05:30,23978.900390625,23981.69921875,23973.900390625,23975.30078125,23975.30078125,0
2024-08-06 14:54:00+05:30,23975.19921875,24000.94921875,23974.349609375,24000.94921875,24000.94921875,0
2024-08-06 14:55:00+05:30,24002.150390625,24049.349609375,24002.150390625,24049.349609375,24049.349609375,0
2024-08-06 14:56:00+05:30,24049.349609375,24049.349609375,24022.349609375,24023.30078125,24023.30078125,0
2024-08-06 14:57:00+05:30,24022.19921875,24028.55078125,24013.25,24013.25,24013.25,0
2024-08-06 14:58:00+05:30,24013.5,24019.25,24008.44921875,24009.55078125,24009.55078125,0
2024-08-06 14:59:00+05:30,24008.94921875,24020.55078125,24007.19921875,24013.69921875,24013.69921875,0
2024-08-06 15:00:00+05:30,24013.900390625,24029.19921875,23979.55078125,23980.400390625,23980.400390625,0
2024-08-06 15:01:00+05:30,23982.099609375,24001.94921875,23982.099609375,23990.05078125,23990.05078125,0
2024-08-06 15:02:00+05:30,23990.55078125,24014.05078125,23990.55078125,23998.349609375,23998.349609375,0
2024-08-06 15:03:00+05:30,23997.94921875,24007.5,23993.599609375,24000.599609375,24000.599609375,0
2024-08-06 15:04:00+05:30,24000.44921875,24005.69921875,23995.650390625,24001.30078125,24001.30078125,0
2024-08-06 15:05:00+05:30,24001.69921875,24010.0,24001.69921875,24009.099609375,24009.099609375,0
2024-08-06 15:06:00+05:30,24007.44921875,24008.69921875,23993.80078125,23993.80078125,23993.80078125,0
